,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
10,remember / where all that silicon comes from / for the ocean so loved / the quartz / feldspar / the tiny homes of tiny creatures / that she ground them / into sand / to keep them close / to kiss them with / well / i suppose you would call it / a mouth,0.0, 0.798, 0.202, 0.8718, 0.0, 0.29, 0.29, 0.29, 0.14
11,"Calories are tiny creatures that live in your closet and sew your clothes a little bit tighter every night.

random facts",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
12,watched a horror film with murderous little things and the mcs consistently let these tiny creatures overpower them. couldn't be me. i'd grab as many as I could and bite their little heads off. traumatize the monsters back. you wanna stab me? you wanna eat me? you're brunch now.,0.261, 0.739, 0.0, -0.9451, 0.09, 0.18, 0.0, 0.36, 0.36
13,"Life in a micro-sized #wetland in #Wuhan, #Hubei Prov, where @RamsarConv #COP14 will be hosted Nov 21-29, 2022

The #Biodiversity Conservation in Our Neighborhood team' surveying species here for 1 week. Many tiny creatures' recorded by @CBCGDF_China #BCON scientists

#ForNature https://t.co/y1lnFZ79un",0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
14,All Tiny Creatures - A Lone Sound,0.344, 0.656, 0.0, -0.2732, 0.0, 0.0, 0.0, 1.0, 0.0
15,@hengnihoney flashbacks to when i took edibles and watched the entire series tiny creatures on netflix which is horrible and shot as a documentary but completely staged,0.089, 0.911, 0.0, -0.3071, 0.0, 0.5, 0.0, 0.0, 0.5
16,@Shyamli_Kashyap You have a good observation for tiny creatures. Keep it up.,0.0, 0.756, 0.244, 0.4404, 0.0, 0.0, 1.0, 0.0, 0.0
17,@NanWalton4 I love the Springtime whirring of our hummingbirds in Coachella Valley. Such strong yet tiny creatures.,0.0, 0.634, 0.366, 0.8176, 0.0, 0.33, 0.67, 0.0, 0.0
18,@elophile @iloveeverydoggy My dogs are not tiny creatures but that is exactly what they do. Push us to the edge.,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0
19,"@neuronniekay @iloveeverydoggy Oh, of course! Our dogs get in the middle and push us both to the edges. I know it’s just because they want to be close… but it’s just funny when you’re clicking for dear life to the bed and you look and these tiny creatures are sprawled in the middle. 🐶🐶",0.0, 0.844, 0.156, 0.8268, 0.0, 0.4, 0.0, 0.2, 0.4
20,no cat allergy is ever going to stop me from petting a cat i'll keep on loving these tiny creatures even if it kills me,0.248, 0.629, 0.123, -0.4588, 0.2, 0.2, 0.2, 0.0, 0.4
21,"@FinchStrife Well I personally think they should let the dwarves, elves, fairies and all other tiny creatures engage in transactions. Seems rude not to.",0.113, 0.717, 0.17, 0.128, 0.0, 0.2, 0.0, 0.4, 0.4
22,All Tiny Creatures - The Book,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
23,🧁 thread of tiny creatures I drew: https://t.co/QcA9TlkxsW,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
24,"Each new generation has
Seen it of course
They say time heals
But it is more like
Who heals time?

We are tiny creatures
All our thoughts
More than not
Are signals lost

But calm hope is our salvation
The dove,
I sit in a yellow cornfield
Under the widest blue sky

A bird flies",0.0, 0.788, 0.212, 0.9175, 0.11, 0.44, 0.11, 0.22, 0.11
25,"Tracking down tiny creatures in remote places is a tough job, but someone's gotta do it. Join Conservation Biologist Candace Fallon for stories and insights from 5 years of alpine streamfly surveys across Washington's North Cascades Mountains.

Register at https://t.co/sEAgfsANNR https://t.co/LwxYFsC7EZ",0.03, 0.901, 0.068, 0.3716, 0.0, 1.0, 0.0, 0.0, 0.0
26,"@JEVLloyd Day 18 - Cloudless Sky - If you enjoy tidal pools &amp; endless hours of discovery, Botanical Beach is one of many west coast treasures. Go early, on a cloudless day, &amp; you will see many tiny creatures that call this heavenly place, home. Walk carefully, leave no trace. https://t.co/EdaoIjCI7h",0.062, 0.714, 0.224, 0.8705, 0.0, 0.29, 0.43, 0.29, 0.0
27,@shaunaparmesan @Procreate Me too!! We have a feeder and it’s always same reaction 🥰🥰 such tiny creatures!,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
28,"Tonight we'll be continuing Golden Sun! Now that we're through the prologue, we can start the game in earnest and head to our 1st town 😎 follow our stalwart 16yo heroes as they find lighthouses (?) to uh.. stop the infinity stones. Also you collect tiny creatures (pictured) https://t.co/R8ZmPRet4Y",0.042, 0.825, 0.132, 0.69, 0.0, 0.25, 0.0, 0.25, 0.5
29,All Tiny Creatures — Chase Lights,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
30,"Mosquitoes are tiny creatures but they definitely make themselves heard with all that buzzing around.
Almost all of us start small. So go ahead, let people discover you, and make the impact that you want to make in the world! Be like a mosquito- tiny but mighty! #FridayMotivation https://t.co/OBOm2uL9h1",0.0, 0.833, 0.167, 0.8331, 0.12, 0.12, 0.0, 0.5, 0.25
31,"♬♩♫ All Tiny Creatures, All Die Out, Dark Clock ♭♬♪ https://t.co/MRLLWCtSP5",0.328, 0.672, 0.0, -0.5994, 0.0, 0.0, 0.0, 1.0, 0.0
32,"To her it
Seemed a
Porthole into
Another world,
And she wondered
If tiny
Creatures lived
In a great
Cavern nest
Below.
So much
Grit had
Been carried
Out,
There must
Be quite
A quarters,
Buried in
The forest floor.",0.0, 0.898, 0.102, 0.6249, 0.2, 0.0, 0.2, 0.2, 0.4
33,@Mobiolaa The audacity of these tiny creatures 😤,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
34,@RocketApple I would 😉 I spotted at least 8-9 on one mushroom. It’s easy to forget they play such a vital role for all manner of tiny creatures,0.067, 0.669, 0.264, 0.6808, 0.2, 0.8, 0.0, 0.0, 0.0
35,"Tiny creatures far below, which of you'll be first to go?",0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
36,"Our eyes speak true—no more than three days will pass before you and I turn from tiny creatures into two pillars carrying the burden of the supreme power... Unless we make mistakes—oh, I hope we never do! And so you will help me, will you not? Thus helping yourself...",0.085, 0.743, 0.173, 0.7156, 0.1, 0.4, 0.1, 0.1, 0.3
37,"On the other hand, non yuxin related. *delete later* 

Im back in college. AND surrounded by BUGS. IM DYING...  all cus i missed the timing to pick up my room key, now i gotta wait w all these tiny creatures crawling on me😭 https://t.co/pFjgtJYDxC",0.051, 0.876, 0.074, 0.25, 0.0, 0.57, 0.0, 0.29, 0.14
38,Bucky making a new tunnel. I marvel every day at how incredible these tiny creatures are and it's so calming to watch them work. Gerbils should be therapy pets. https://t.co/fMrPldMLFN,0.0, 0.805, 0.195, 0.7424, 0.12, 0.12, 0.25, 0.12, 0.38
39,I've been taking my jumpers out every night now that I know it's good physical/mental stimulation for them and I cannot express what joy it gives me to watch these tiny creatures hop around my hands. 🥺,0.081, 0.843, 0.076, -0.0444, 0.0, 0.2, 0.2, 0.0, 0.6
40,All Tiny Creatures - The Book,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
41,@jourdanmadeit @doritmi @UnDerEdeNxx Hahahahaha another worthless video which is completely fake obviously you don't know the ingredients hahahahaha that's funny hey @judysimpson222 @Iron_Mechanic @SwaledaleMutton @Lizzy_Lang7 @Natasha_KC1 @factode305 this one's now thinking the vaccines have tiny creatures in it,0.179, 0.739, 0.082, -0.5256, 0.0, 0.0, 0.0, 0.4, 0.6
42,@redkingcraw That’s kind of you @redkingcraw. He watches your program Teeny Tiny Creatures and he really love it . 😍💚,0.0, 0.77, 0.23, 0.6697, 0.0, 0.0, 0.5, 0.0, 0.5
43,told you these tiny creatures are getting brave!! https://t.co/SHzDnGFvJ8,0.0, 0.668, 0.332, 0.6103, 0.0, 0.5, 0.0, 0.5, 0.0
44,these tiny creatures are starting to make mad. 🐊 💢 https://t.co/JnWBMHY2Mn,0.286, 0.714, 0.0, -0.4939, 0.5, 0.0, 0.0, 0.5, 0.0
45,"Flowers and tiny creatures – Vanitas (second half of 17th century) by Abraham Mignon, where, barely visible amid vivid and perilous nature (snakes, poisonous mushrooms), a sole bird skeleton is a symbol of vanity and shortness of life; Abraham Mignon, Public domain https://t.co/RCvw1RxaTF",0.135, 0.865, 0.0, -0.6808, 0.12, 0.75, 0.0, 0.12, 0.0
46,theres a demon under your bed there are tiny creatures under your skin there are ants in your teeth there are ants in your teeth https://t.co/LIwLXTryxr,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
47,Here's another little video of my favourite tiny creatures. How can anyone not love those little legs? #tardigrade #microscope https://t.co/hENtiCPcxF,0.165, 0.835, 0.0, -0.5216, 0.0, 0.0, 0.5, 0.5, 0.0
48,@BeeAsMarine These tiny creatures need our help to keep their environment healthy.  They give back so much.  Today a bee working the new flowers of the Persian lime tree in the garden. https://t.co/7vNZDV6ShX,0.0, 0.843, 0.157, 0.6597, 0.0, 0.75, 0.0, 0.0, 0.25
49,"@Rattlesire @bonnibelledaisy @danielleweisber i mean, so are we, if you think about it. cells=tiny creatures, sort of????",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
50,"Has anyone seen this Tiny Creatures show? I’m watching it with The Littke Guy, and it’s. Fucking. Bonkers.",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5
51,@GingerMermaid1 @ShineResists Mine do that when they play. You wouldn't think such tiny creatures can make so much noise lol.,0.0, 0.745, 0.255, 0.6666, 0.0, 0.5, 0.0, 0.5, 0.0
52,@snowsquid ME TOO something about tiny creatures just running around issoo silly like i love opossums so much too HEJRH,0.0, 0.658, 0.342, 0.7783, 0.0, 0.5, 0.5, 0.0, 0.0
53,"Think small. Really, really small. Havok wants stories about tiny creatures for its Animal Kingdom season. Ground the story in creature facts, then let your imagination run wild. DEADLINE: Sun, Apr 3. #gohavokauthors #amwritingflashfiction

https://t.co/LytVZo8B3F https://t.co/85wJGFmtPY",0.0, 1.0, 0.0, 0.0, 0.0, 0.33, 0.0, 0.17, 0.5
54,"@LAMADELRASOIO ( she grabs a few of the tiny creatures, cupping them in her hands and staring hard at them. )
. .",0.08, 0.92, 0.0, -0.1027, 1.0, 0.0, 0.0, 0.0, 0.0
55,@CapnTopDeck @livewire11211 Too busy being tiny creatures with 15ft reach polearms or lizards that transform into more lizard or humans with bonus feats,0.0, 0.805, 0.195, 0.5574, 0.0, 1.0, 0.0, 0.0, 0.0
56,"@cosydirect For sand gems, marbles and tiny creatures, treasure, dinosaurs etc.",0.0, 0.804, 0.196, 0.296, 0, 0, 0, 0, 0
57,"@bonnibelledaisy @danielleweisber They seem to enjoy being touched. There's a video where one of them was wrapping around a diver who was petting it as it slowly wobbled by. They can be adorable, but the idea that they're made up entirely of tiny creatures is just... something.",0.0, 0.907, 0.093, 0.4939, 0.17, 0.0, 0.33, 0.5, 0.0
58,"Last year I was part of the Breaking In Panel at a conference talking about this same topic because of Small But Mighty - Why Earth’s Tiny Creatures Matter, the non-fiction book I've illustrated, written by @theonlykendra, published by Owlkids, in 2021.
https://t.co/Iw3eUCwD93 https://t.co/fTB4FkylLQ",0.0, 0.971, 0.029, 0.0387, 0.0, 0.25, 0.0, 0.25, 0.5
59,"Without fail once a month all three of my tiny creatures (1 toddler, 1 newborn, and a pup) will all poop inside at the exact same time. It’s like the full moon poop edition. Today was that day.",0.0, 0.857, 0.143, 0.6542, 0.0, 0.0, 1.0, 0.0, 0.0
60,one of the cutest things humans do is when they watch the sunset - like we are these tiny creatures on this big floating rock appreciating the beauty of the day ending and something about that warms my heart,0.0, 0.686, 0.314, 0.9337, 0.0, 0.25, 0.38, 0.12, 0.25
61,"my collection about tiny creatures.
I don t know what it is called in English but if I translate it from my language it will be Needleswallow because of forme, it's like he eats Needle
price: 0.002
https://t.co/nY74WZw6fI

#NFT  #NFTCommunity  #nftcollectors https://t.co/aXRj3cOlB8",0.0, 0.915, 0.085, 0.5023, 0.33, 0.33, 0.0, 0.0, 0.33
62,"@temptor01 Those tiny creatures are so powerful as they absolutely don't care about the adverse environment: going their own way, regardless of anything, fueled by their will to live",0.159, 0.735, 0.106, -0.1999, 0.2, 0.8, 0.0, 0.0, 0.0
63,"my collection about tiny creatures.
Worm
price: 0.002
https://t.co/nY74WZw6fI

#NFT  #NFTCommunity  #nftcollectors https://t.co/j3OkBJA4Qc",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
64,"my collection about tiny creatures.
Snail
price: 0.002
https://t.co/nY74WZw6fI

#NFT  #NFTCommunity  #nftcollectors https://t.co/KTQbhoUYkh",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
65,"my collection about tiny creatures.
Snail
price: 0.002
https://t.co/nY74WZw6fI

#NFT  #NFTCommunity  #nftcollectors https://t.co/bLkVOO2S7j",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
66,"@TheSnowDreamer @shak_weather Good point, well made. The dust/sand also contains tiny creatures. 🦞",0.0, 0.615, 0.385, 0.6124, 0.25, 0.0, 0.25, 0.25, 0.25
67,Pond dipping group are proud of their findings! There are plenty of tiny creatures in there! #year4ontour https://t.co/igeMZsTBzh,0.0, 0.813, 0.187, 0.5696, 0.0, 0.0, 0.5, 0.0, 0.5
68,"Mites small bodies mean they have large specific surface areas and susceptible to environmental influences. In this week's seminar, Takeshi Suzuki asks how these tiny creatures receive and respond to stimuli from their environments and develop adaption? https://t.co/lybqg5OeKO https://t.co/5JRpQ9HlWG",0.0, 1.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.2, 0.2
69,"@13_adami @JoshuaMSimons But in D&amp;D, falls shorter than 10ft don't deal damage. Which doesn't make sense for tiny creatures. So it's easier to just ignore fall damage all together for a tiny creature.

This coupled with the fact that small rodents are so resistant to falls, makes it a cool race feature.",0.054, 0.714, 0.232, 0.8934, 0.0, 0.25, 0.25, 0.5, 0.0
70,All Tiny Creatures - A Lone Sound,0.344, 0.656, 0.0, -0.2732, 0.0, 0.0, 0.0, 1.0, 0.0
71,cute tiny creatures so hades would 'begrudgingly' take care of her or pretend she's just a little familiar or pet uwu. Hyth also caregave but with much more open enthusiasm X3),0.035, 0.723, 0.242, 0.8002, 0.0, 0.5, 0.5, 0.0, 0.0
72,"@MelodySmithMD @NatureMedicine @StanfordDeptMed @StanfordBMT_CT @MSKCancerCenter @PennMedicine @DrMvandenBrink @MarcoRuella Congratulations!  It crazy amazing, complexities that come w/ being human, cancer cells, drug metabolism, micro environment &amp; angiogenesis. Now the tiny creatures that live within us.  I 🤔 medicine teaches us more about what we don’t know  about being human. Thanks for sharing.",0.125, 0.624, 0.251, 0.784, 0.0, 0.6, 0.0, 0.2, 0.2
73,if you eat tiny creatures you can hear their screams. You can cause volcanoes to erupt. You can change colors and how many legs u have. It’s such a funny game,0.069, 0.841, 0.09, 0.1779, 0.25, 0.25, 0.0, 0.25, 0.25
74,@agile_live Those little tiny creatures are us.🤞👌🙇‍♂️,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
75,"@WhorishHoggo He doesn't eat anything but raw meat and tiny creatures, why would he eat money?

  He wants mice. .",0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
76,Ohhh he is in love with them not able to control seen beautiful tiny creatures. https://t.co/dDJK3eLzcN,0.0, 0.633, 0.367, 0.8442, 0.0, 0.0, 0.67, 0.33, 0.0
77,"There are a few new faces around. More of these tiny creatures crawling out from their huts.

Whether that's good or bad depends. https://t.co/fSFtNPwqNE",0.128, 0.766, 0.106, -0.1531, 0.25, 0.25, 0.25, 0.25, 0.0
78,"@Absorbxx Then just rest
Also, you don’t need to do a full on masterpiece when you feel like drawing something, could be as simple as drawing a hair shape, flowers or even crate your own tiny creatures
If you feel like doing it don’t hold your self, and if you don’t then you just don’t",0.0, 0.843, 0.157, 0.8442, 0.0, 0.67, 0.0, 0.0, 0.33
79,Tiny creatures 🤏🏼 #ShopeeLive315xYinWar https://t.co/Qv75sIhIRQ,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
80,Humans are so scared of tiny creatures as if insects will gasp them in their stomach as food.,0.18, 0.82, 0.0, -0.5777, 0.0, 0.0, 0.0, 0.5, 0.5
81,@BeachWhalesNFT Yes. But also the tiny creatures do have little kingdoms. It is not about size. lol,0.159, 0.743, 0.098, -0.2842, 0.0, 0.0, 0.0, 1.0, 0.0
82,"For example, I can’t deny that love exists and I have it in my life when there’s 4 tiny creatures running around my feet because they’re so happy to see me.",0.066, 0.688, 0.246, 0.8196, 0.0, 0.33, 0.67, 0.0, 0.0
83,We need another magical girl show without tiny creatures that assist the girls. Sailor Moon did it. No other magical girl anime has done the same (PPGZ doesn't count),0.075, 0.925, 0.0, -0.296, 0.0, 0.25, 0.0, 0.0, 0.75
84,@ShooterPalsNFT @spitflxw Tiny creatures,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
85,tiny creatures cant stop saying w0W https://t.co/zebDjixPmv,0.0, 0.761, 0.239, 0.2235, 0.0, 0.0, 0.0, 0.0, 1.0
86,@ianmnoone There are very few tiny creatures I absolutely detest. They are probably top of that list...,0.0, 0.886, 0.114, 0.2023, 0.0, 0.67, 0.0, 0.0, 0.33
87,"Read, sign &amp; share! Really are overlooked. Laws protecting store sale of dog &amp; cats but allow these tiny creatures from torturous baby factories to be sold everywhere. xo

PETA: Stop the Overlook of Small Animal Abuse - Sign the Petition! https://t.co/AbofTk6lW7 via @CdnChange",0.289, 0.637, 0.074, -0.9256, 0.0, 0.4, 0.2, 0.0, 0.4
88,@ruttigerrr They are tiny creatures but can carry 1000 of times their own weight.,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
89,"@TimothyJonas It's amazing to be able to see these tiny creatures that I never knew existed as a child, through they were surrounding me all the time when I was studying the bigger bugs. Keep up the great photography, Tim!",0.0, 0.806, 0.194, 0.8478, 0.0, 0.33, 0.33, 0.0, 0.33
90,"Shout out to everyone who just had ""Chantelle and Rory's teeny tiny creatures"" going round in their head at all times.",0.0, 1.0, 0.0, 0.0, 0.0, 0.67, 0.0, 0.0, 0.33
91,"Not only in spring, but also in autumn. The fallen leaves give food and cover to many, many tiny creatures. https://t.co/zdadzsInlk",0.14, 0.86, 0.0, -0.5023, 0.0, 0.67, 0.0, 0.0, 0.33
92,"When a swarm of baby spiders finds its way into the classroom, Roberta will save the day with her knowledge and creativity. “The Rescuer of Tiny Creatures” by Curtis Manley; illustrated by Lucy Ruth Cummins @lucyruth. Read our review: https://t.co/9imXWDkDax https://t.co/YZOqplm4Lo",0.0, 0.861, 0.139, 0.7003, 0.0, 0.0, 1.0, 0.0, 0.0
93,@vijaylokapally Same problem sir ... irritating tiny creatures 😡,0.588, 0.412, 0.0, -0.6908, 0.5, 0.5, 0.0, 0.0, 0.0
94,@lilbeemo I WANT THE TINY CREATURES,0.0, 0.698, 0.302, 0.0772, 0, 0, 0, 0, 0
95,"▛ EPUB Download Free ▜ ➺ Secret Village: An Adult Coloring Book Featuring Magical Garden Scenes, Adorable Hidden Homes and Whimsical Tiny Creatures by Browne, Ava
-------
✄ Last access: 29085 user
⟳ Last server checked: 18 Minutes ago! https://t.co/KFK0KXY1zh",0.0, 0.793, 0.207, 0.7959, 0.17, 0.0, 0.33, 0.33, 0.17
96,i keep finding these places and trapping tiny creatures into jars. anyway make a stream jar some time its fun https://t.co/ESaAawkcqB,0.0, 0.845, 0.155, 0.5106, 0.0, 0.25, 0.25, 0.25, 0.25
97,"There are good and bad people in every religion, we have evolved from a sea creature. We all are tiny creatures, humans before anything.

A religious person could be a not so good human being.

A non-religious person could be a very good human being.",0.073, 0.747, 0.18, 0.6369, 0.0, 0.2, 0.6, 0.2, 0.0
98,@in_my_bed_ you know what show? tiny creatures,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
99,All Tiny Creatures - A Lone Sound,0.344, 0.656, 0.0, -0.2732, 0.0, 0.0, 0.0, 1.0, 0.0
100,"Facts this week! 
How amazing (and strong!) are these tiny creatures. 

#theseedoflifefoundation #facts #fact #ants #zerohunger #factoftheday #animals #insects #naturefacts https://t.co/UpGybBWSps",0.0, 0.695, 0.305, 0.658, 0.0, 0.0, 0.5, 0.0, 0.5
101,Cocomelon is actually helpful if you've got tiny creatures to babysit. Trust me https://t.co/WRS67YUvSs,0.0, 0.663, 0.337, 0.7269, 0.0, 0.33, 0.33, 0.0, 0.33
102,w these tiny creatures,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
103,@YuriChii__ And yet some of us are afraid of these tiny creatures. 😅,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
104,@AlienToYou But I'll be able to pummel tiny creatures at least lol https://t.co/Z5haNKsS2K,0.0, 0.748, 0.252, 0.5719, 0, 0, 0, 0, 0
105,"Tiny creatures far below, which of you'll be first to go?",0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
106,"@Kesswylie In general anything in the GW design space feels so thin and linear because it seems all they can come up with is tiny creatures, tokens, or enchantress/voltron. It’s so boring. so bant and naya and abzan would be my picks for getting new tools",0.064, 0.936, 0.0, -0.4572, 0.0, 0.4, 0.0, 0.4, 0.2
107,"i'm screwed if there's a human-centric afterlife, but if it's a tiny-creatures-centric afterlife i will be vouched for by the many skinks trapped in buckets that i have coaxed back to life with bottle caps of milk",0.178, 0.822, 0.0, -0.7717, 0.0, 0.5, 0.0, 0.0, 0.5
108,"@MizSilversea @Codebreaker5 @spectatorindex Zelensky might be worried about those tiny creatures called people that live in his cities are getting shelled, as opposed to Putin's civilians, who are home watching the special military operation on the TV. That would justify Zelensky being slightly more worried. Just sayin'.",0.091, 0.852, 0.056, -0.1779, 0.12, 0.25, 0.0, 0.38, 0.25
109,"I may be cruel

...

But i do like tiny creatures of love and peace",0.099, 0.331, 0.57, 0.9246, 0.0, 0.33, 0.33, 0.33, 0.0
110,"@kishimen_UDN I have been wondering for some time already. Why do many of tour pictures depict sad and terrifying outcome of humanised tiny creatures meeting humans? Is it because of your poor emotional health, like being depressed, feeling  doomed, being unsatisfied with life?",0.352, 0.551, 0.096, -0.9506, 0.0, 0.14, 0.0, 0.71, 0.14
111,"@Jess_MB20 we are fools, these tiny creatures know exactly how to bend us to their iron wills, and we bend!!!!",0.195, 0.805, 0.0, -0.6562, 1.0, 0.0, 0.0, 0.0, 0.0
112,"I want to be petless for a while. After Charmy. Which there is no after Charmy she is immortal right? Right??????? 

😥  I just think maybe human relationships could be something I prioritize. Or feel what its like not to be responsible for tiny creatures for the first time ever.",0.082, 0.786, 0.133, 0.3814, 0.0, 0.5, 0.0, 0.0, 0.5
113,"Tiny creatures far below, which of you'll be first to go?",0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
114,"( it takes him some time to collect all the tiny creatures. some in his arms, one on his head... just the usual. he releases the cats into the secret base, soon going inside as well, resting next to rose. )

only the best things for my dearest king. your kingdom fits you. https://t.co/C6cfZgUNEz",0.0, 0.832, 0.168, 0.872, 0.0, 0.22, 0.11, 0.22, 0.44
115,"@msniffe @Yur_BEST_friend Attenborough once said that they are messy creatures, nocturnal playmakers &amp;cost a year's supply of domestic chores, but if invested wisely, these tiny creatures can help grow the economy altho not necessarily yours, they do tend 2borrow much of your time&amp;yes they do have a place",0.036, 0.816, 0.148, 0.7579, 0.0, 0.4, 0.0, 0.2, 0.4
116,@charlottor There's an utterly ridiculous show called Tiny Creatures - looks like a standard cute nature documentary but they've shot it with a narrative and framing like each episode is an epic hero's journey story - it's unintentionally absolutely ridiculous and hilarious.,0.118, 0.652, 0.23, 0.6553, 0.0, 0.33, 0.33, 0.33, 0.0
117,@casey_anderson What???,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
118,@msniffe Please help me understand these tiny creatures 😫😫😫,0.0, 0.5, 0.5, 0.6124, 0.0, 0.0, 0.0, 0.5, 0.5
119,@meaganrosae poor tiny creatures,0.608, 0.392, 0.0, -0.4767, 0, 0, 0, 0, 0
120,"Calories are tiny creatures that live in your closet and sew your clothes a little bit tighter every night.

random facts",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
121,"Snazzy's thought of the day:
What if pimples are just tiny tiny creatures ejaculating

Because tons of creatures are on our skin

So I mean",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.33, 0.0, 0.67
122,"@BeausWife2 Maybe the hole in the ground and the be headed chicken are unrelated?  Is the hole made from a snake?  Is your friend missing eggs?  If its a tiny hole then it must be a tiny creature, but tiny creatures cant rip the heads off. Are there feathers all over the place?",0.031, 0.91, 0.059, 0.3527, 0.0, 0.45, 0.09, 0.45, 0.0
123,"Do you know those tiny creatures called VIRUS?
Yes, virus...how much do you know?
 
Rinu  Rain #Educate https://t.co/Vdu5WwEXdr",0.0, 0.839, 0.161, 0.4696, 0.0, 0.0, 0.0, 1.0, 0.0
125,"two tiny creatures, the great Double Black duo brought down by their own children.

/Their own children./

""And here I was thinking you were looking at me, what with how /stunning/ I must look right now,"" Chuuya says a moment after the laugh leaves him.",0.0, 0.828, 0.172, 0.8271, 0.0, 0.33, 0.17, 0.17, 0.33
